time	V(v_f1)	V(v_f2)	V(v_hp)	V(v_tp)	V(n003)	V(n005)
4.196978798548937e-001	9.850472e-002	-2.103180e-004	1.577565e-002	-1.561599e-002	-1.617459e-004	2.095750e+000
4.197078798548937e-001	9.765106e-002	-1.506417e-004	2.037490e-002	-2.027424e-002	-2.072076e-004	2.095935e+000
4.197178798548937e-001	9.657972e-002	-8.965968e-005	2.492688e-002	-2.488636e-002	-2.508670e-004	2.096164e+000
4.197278798548937e-001	9.529325e-002	-2.771087e-005	2.942153e-002	-2.944193e-002	-2.923375e-004	2.096436e+000
4.197378798548938e-001	9.379476e-002	3.484864e-005	3.384893e-002	-3.393069e-002	-3.312525e-004	2.096747e+000
4.197478798548938e-001	9.208778e-002	9.765101e-005	3.819939e-002	-3.834256e-002	-3.672686e-004	2.097096e+000
4.197578798548938e-001	9.017633e-002	1.603221e-004	4.246338e-002	-4.266766e-002	-4.000685e-004	2.097479e+000
4.197678798548938e-001	8.806489e-002	2.224869e-004	4.663162e-002	-4.689635e-002	-4.293637e-004	2.097893e+000
4.197778798548938e-001	8.575838e-002	2.837751e-004	5.069509e-002	-5.101922e-002	-4.548969e-004	2.098335e+000
4.197878798548938e-001	8.326214e-002	3.438268e-004	5.464499e-002	-5.502713e-002	-4.764447e-004	2.098800e+000
4.197978798548938e-001	8.058192e-002	4.022974e-004	5.847282e-002	-5.891124e-002	-4.938185e-004	2.099284e+000
4.198078798548938e-001	7.772385e-002	4.588630e-004	6.217036e-002	-6.266300e-002	-5.068672e-004	2.099783e+000
4.198178798548938e-001	7.469446e-002	5.132246e-004	6.572969e-002	-6.627420e-002	-5.154777e-004	2.100294e+000
4.198278798548938e-001	7.150062e-002	5.651123e-004	6.914319e-002	-6.973697e-002	-5.195757e-004	2.100811e+000
4.198378798548939e-001	6.814954e-002	6.142891e-004	7.240359e-002	-7.304379e-002	-5.191269e-004	2.101329e+000
4.198478798548939e-001	6.464875e-002	6.605533e-004	7.550392e-002	-7.618751e-002	-5.141369e-004	2.101845e+000
4.198578798548939e-001	6.100607e-002	7.037416e-004	7.843758e-002	-7.916135e-002	-5.046508e-004	2.102354e+000
4.198678798548939e-001	5.722963e-002	7.437296e-004	8.119830e-002	-8.195895e-002	-4.907534e-004	2.102851e+000
4.198778798548939e-001	5.332781e-002	7.804336e-004	8.378019e-002	-8.457431e-002	-4.725678e-004	2.103332e+000
4.198878798548939e-001	4.930923e-002	8.138099e-004	8.617771e-002	-8.700189e-002	-4.502548e-004	2.103793e+000
4.198978798548939e-001	4.518274e-002	8.438546e-004	8.838572e-002	-8.923652e-002	-4.240113e-004	2.104230e+000
4.199078798548939e-001	4.095741e-002	8.706021e-004	9.039943e-002	-9.127349e-002	-3.940684e-004	2.104640e+000
4.199178798548939e-001	3.664248e-002	8.941229e-004	9.221448e-002	-9.310848e-002	-3.606897e-004	2.105017e+000
4.199278798548939e-001	3.224738e-002	9.145213e-004	9.382691e-002	-9.473766e-002	-3.241689e-004	2.105360e+000
4.199378798548940e-001	2.778170e-002	9.319313e-004	9.523315e-002	-9.615758e-002	-2.848275e-004	2.105665e+000
4.199478798548940e-001	2.325516e-002	9.465137e-004	9.643005e-002	-9.736529e-002	-2.430115e-004	2.105930e+000
4.199578798548940e-001	1.867758e-002	9.584511e-004	9.741489e-002	-9.835824e-002	-1.990890e-004	2.106152e+000
4.199678798548940e-001	1.405891e-002	9.679436e-004	9.818538e-002	-9.913437e-002	-1.534468e-004	2.106330e+000
4.199778798548940e-001	9.409186e-003	9.752041e-004	9.873968e-002	-9.969202e-002	-1.064872e-004	2.106462e+000
4.199978798548940e-001	5.694840e-005	9.839123e-004	9.919450e-002	-1.001477e-001	-1.028023e-005	2.106583e+000
4.200178798548940e-001	-9.297931e-003	9.863361e-004	9.877358e-002	-9.972128e-002	8.614099e-005	2.106512e+000
4.200278798548940e-001	-1.395091e-002	9.857126e-004	9.823492e-002	-9.917805e-002	1.333649e-004	2.106405e+000
4.200378798548941e-001	-1.857405e-002	9.841153e-004	9.747854e-002	-9.841613e-002	1.793706e-004	2.106251e+000
4.200478798548941e-001	-2.315722e-002	9.817065e-004	9.650580e-002	-9.743708e-002	2.237494e-004	2.106053e+000
4.200578798548941e-001	-2.769040e-002	9.786243e-004	9.531858e-002	-9.624291e-002	2.661069e-004	2.105811e+000
4.200678798548941e-001	-3.216361e-002	9.749796e-004	9.391923e-002	-9.483609e-002	3.060658e-004	2.105529e+000
4.200778798548941e-001	-3.656699e-002	9.708536e-004	9.231057e-002	-9.321953e-002	3.432697e-004	2.105208e+000
4.200878798548941e-001	-4.089081e-002	9.662964e-004	9.049593e-002	-9.139661e-002	3.773862e-004	2.104851e+000
4.200978798548941e-001	-4.512547e-002	9.613262e-004	8.847908e-002	-8.937114e-002	4.081100e-004	2.104463e+000
4.201078798548941e-001	-4.926155e-002	9.559284e-004	8.626430e-002	-8.714739e-002	4.351657e-004	2.104045e+000
4.201178798548941e-001	-5.328980e-002	9.500570e-004	8.385632e-002	-8.473005e-002	4.583101e-004	2.103603e+000
4.201278798548941e-001	-5.720120e-002	9.436352e-004	8.126034e-002	-8.212426e-002	4.773349e-004	2.103139e+000
4.201378798548942e-001	-6.098694e-002	9.365576e-004	7.848200e-002	-7.933556e-002	4.920682e-004	2.102659e+000
4.201478798548942e-001	-6.463846e-002	9.286926e-004	7.552741e-002	-7.636992e-002	5.023767e-004	2.102166e+000
4.201578798548942e-001	-6.814750e-002	9.198860e-004	7.240310e-002	-7.323374e-002	5.081662e-004	2.101665e+000
4.201678798548942e-001	-7.150607e-002	9.099644e-004	6.911602e-002	-6.993379e-002	5.093831e-004	2.101160e+000
4.201778798548942e-001	-7.470651e-002	8.987396e-004	6.567350e-002	-6.647724e-002	5.060150e-004	2.100657e+000
4.201878798548942e-001	-7.774149e-002	8.860130e-004	6.208329e-002	-6.287163e-002	4.980905e-004	2.100159e+000
4.201978798548942e-001	-8.060405e-002	8.715810e-004	5.835348e-002	-5.912488e-002	4.856792e-004	2.099671e+000
4.202078798548942e-001	-8.328759e-002	8.552397e-004	5.449253e-002	-5.524522e-002	4.688911e-004	2.099197e+000
4.202178798548942e-001	-8.578593e-002	8.367902e-004	5.050921e-002	-5.124124e-002	4.478757e-004	2.098743e+000
4.202278798548942e-001	-8.809330e-002	8.160440e-004	4.641258e-002	-4.712182e-002	4.228205e-004	2.098311e+000
4.202378798548943e-001	-9.020436e-002	7.928277e-004	4.221199e-002	-4.289614e-002	3.939494e-004	2.097906e+000
4.202478798548943e-001	-9.211421e-002	7.669880e-004	3.791704e-002	-3.857365e-002	3.615206e-004	2.097532e+000
4.202578798548943e-001	-9.381843e-002	7.383965e-004	3.353755e-002	-3.416404e-002	3.258242e-004	2.097191e+000
4.202678798548943e-001	-9.531309e-002	7.069531e-004	2.908353e-002	-2.967723e-002	2.871798e-004	2.096887e+000
4.202778798548943e-001	-9.659473e-002	6.725901e-004	2.456516e-002	-2.512333e-002	2.459333e-004	2.096623e+000
4.202878798548943e-001	-9.766039e-002	6.352749e-004	1.999276e-002	-2.051265e-002	2.024539e-004	2.096401e+000
4.202978798548943e-001	-9.850764e-002	5.950124e-004	1.537677e-002	-1.585560e-002	1.571304e-004	2.096224e+000
4.203078798548943e-001	-9.913454e-002	5.518463e-004	1.072769e-002	-1.116276e-002	1.103680e-004	2.096092e+000
4.203178798548943e-001	-9.953970e-002	5.058603e-004	6.056087e-003	-6.444764e-003	6.258457e-005	2.096007e+000
4.203378798548944e-001	-9.968179e-002	4.059614e-004	-3.312335e-003	3.023800e-003	-3.433197e-005	2.095981e+000
4.203478798548944e-001	-9.941856e-002	3.524118e-004	-7.988010e-003	7.752861e-003	-8.260481e-005	2.096040e+000
4.203578798548944e-001	-9.893322e-002	2.967647e-004	-1.264398e-002	1.246413e-002	-1.301788e-004	2.096148e+000
4.203678798548944e-001	-9.822701e-002	2.392884e-004	-1.726984e-002	1.714693e-002	-1.766299e-004	2.096302e+000
4.203778798548944e-001	-9.730165e-002	1.802804e-004	-2.185529e-002	2.179065e-002	-2.215472e-004	2.096501e+000
4.203878798548944e-001	-9.615940e-002	1.200630e-004	-2.639014e-002	2.638481e-002	-2.645325e-004	2.096744e+000
4.203978798548944e-001	-9.480299e-002	5.897885e-005	-3.086437e-002	3.091905e-002	-3.052055e-004	2.097029e+000
4.204078798548944e-001	-9.323565e-002	-2.614085e-006	-3.526815e-002	3.538315e-002	-3.432069e-004	2.097353e+000
4.204178798548944e-001	-9.146109e-002	-6.434771e-005	-3.959182e-002	3.976711e-002	-3.782015e-004	2.097713e+000
4.204278798548944e-001	-8.948348e-002	-1.258494e-004	-4.382595e-002	4.406113e-002	-4.098811e-004	2.098106e+000
4.204378798548945e-001	-8.730745e-002	-1.867473e-004	-4.796132e-002	4.825562e-002	-4.379673e-004	2.098530e+000
4.204478798548945e-001	-8.493806e-002	-2.466765e-004	-5.198899e-002	5.234128e-002	-4.622138e-004	2.098979e+000
4.204578798548945e-001	-8.238077e-002	-3.052836e-004	-5.590025e-002	5.630906e-002	-4.824084e-004	2.099451e+000
4.204678798548945e-001	-7.964147e-002	-3.622324e-004	-5.968670e-002	6.015021e-002	-4.983748e-004	2.099940e+000
4.204778798548945e-001	-7.672643e-002	-4.172088e-004	-6.334020e-002	6.385630e-002	-5.099742e-004	2.100444e+000
4.204878798548945e-001	-7.364228e-002	-4.699249e-004	-6.685295e-002	6.741923e-002	-5.171063e-004	2.100956e+000
4.204978798548945e-001	-7.039600e-002	-5.201233e-004	-7.021742e-002	7.083124e-002	-5.197099e-004	2.101474e+000
4.205078798548945e-001	-6.699492e-002	-5.675801e-004	-7.342645e-002	7.408492e-002	-5.177639e-004	2.101992e+000
4.205178798548945e-001	-6.344666e-002	-6.121077e-004	-7.647318e-002	7.717326e-002	-5.112870e-004	2.102505e+000
4.205278798548945e-001	-5.975916e-002	-6.535571e-004	-7.935112e-002	8.008961e-002	-5.003375e-004	2.103011e+000
4.205378798548946e-001	-5.594061e-002	-6.918187e-004	-8.205412e-002	8.282772e-002	-4.850128e-004	2.103503e+000
4.205478798548946e-001	-5.199948e-002	-7.268233e-004	-8.457641e-002	8.538175e-002	-4.654489e-004	2.103978e+000
4.205578798548946e-001	-4.794447e-002	-7.585420e-004	-8.691256e-002	8.774628e-002	-4.418185e-004	2.104431e+000
4.205678798548946e-001	-4.378451e-002	-7.869846e-004	-8.905757e-002	8.991629e-002	-4.143300e-004	2.104859e+000
4.205778798548946e-001	-3.952871e-002	-8.121990e-004	-9.100679e-002	9.188719e-002	-3.832257e-004	2.105258e+000
4.205878798548946e-001	-3.518640e-002	-8.342678e-004	-9.275597e-002	9.365484e-002	-3.487793e-004	2.105624e+000
4.205978798548946e-001	-3.076704e-002	-8.533063e-004	-9.430129e-002	9.521551e-002	-3.112940e-004	2.105955e+000
4.206078798548946e-001	-2.628027e-002	-8.694588e-004	-9.563930e-002	9.656595e-002	-2.710997e-004	2.106247e+000
4.206178798548946e-001	-2.173586e-002	-8.828940e-004	-9.676702e-002	9.770329e-002	-2.285502e-004	2.106498e+000
4.206278798548946e-001	-1.714367e-002	-8.938015e-004	-9.768184e-002	9.862518e-002	-1.840201e-004	2.106705e+000
4.206378798548947e-001	-1.251367e-002	-9.023864e-004	-9.838162e-002	9.932968e-002	-1.379018e-004	2.106868e+000
4.206478798548947e-001	-7.855906e-003	-9.088647e-004	-9.886467e-002	9.981530e-002	-9.060170e-005	2.106984e+000
4.206778798548947e-001	6.182639e-003	-9.178757e-004	-9.900309e-002	9.995089e-002	5.418382e-005	2.107045e+000
4.206878798548947e-001	1.085001e-002	-9.181260e-004	-9.861118e-002	9.955527e-002	1.019849e-004	2.106970e+000
4.206978798548947e-001	1.549434e-002	-9.173345e-004	-9.800082e-002	9.894019e-002	1.488469e-004	2.106847e+000
4.207078798548947e-001	2.010550e-002	-9.156776e-004	-9.717312e-002	9.810691e-002	1.943541e-004	2.106678e+000
4.207178798548947e-001	2.467340e-002	-9.133093e-004	-9.612960e-002	9.705712e-002	2.381020e-004	2.106466e+000
4.207278798548947e-001	2.918801e-002	-9.103584e-004	-9.487228e-002	9.579299e-002	2.797016e-004	2.106210e+000
4.207378798548948e-001	3.363941e-002	-9.069254e-004	-9.340369e-002	9.431715e-002	3.187821e-004	2.105915e+000
4.207478798548948e-001	3.801776e-002	-9.030806e-004	-9.172679e-002	9.263266e-002	3.549945e-004	2.105582e+000
4.207578798548948e-001	4.231339e-002	-8.988624e-004	-8.984508e-002	9.074302e-002	3.880152e-004	2.105214e+000
4.207678798548948e-001	4.651675e-002	-8.942773e-004	-8.776248e-002	8.865222e-002	4.175485e-004	2.104815e+000
4.207778798548948e-001	5.061847e-002	-8.892990e-004	-8.548343e-002	8.636464e-002	4.433292e-004	2.104389e+000
4.207878798548948e-001	5.460937e-002	-8.838698e-004	-8.301281e-002	8.388513e-002	4.651255e-004	2.103939e+000
4.207978798548948e-001	5.848049e-002	-8.779019e-004	-8.035597e-002	8.121896e-002	4.827410e-004	2.103469e+000
4.208078798548948e-001	6.222312e-002	-8.712794e-004	-7.751872e-002	7.837182e-002	4.960164e-004	2.102984e+000
4.208178798548948e-001	6.582879e-002	-8.638614e-004	-7.450728e-002	7.534983e-002	5.048310e-004	2.102488e+000
4.208278798548948e-001	6.928931e-002	-8.554852e-004	-7.132833e-002	7.215948e-002	5.091042e-004	2.101985e+000
4.208378798548949e-001	7.259682e-002	-8.459702e-004	-6.798896e-002	6.880770e-002	5.087960e-004	2.101481e+000
4.208478798548949e-001	7.574374e-002	-8.351227e-004	-6.449664e-002	6.530177e-002	5.039073e-004	2.100978e+000
4.208578798548949e-001	7.872288e-002	-8.227399e-004	-6.085923e-002	6.164936e-002	4.944807e-004	2.100483e+000
4.208678798548949e-001	8.152739e-002	-8.086156e-004	-5.708494e-002	5.785848e-002	4.805991e-004	2.100000e+000
4.208778798548949e-001	8.415081e-002	-7.925450e-004	-5.318234e-002	5.393749e-002	4.623858e-004	2.099532e+000
4.208878798548949e-001	8.658707e-002	-7.743300e-004	-4.916031e-002	4.989509e-002	4.400029e-004	2.099085e+000
4.208978798548949e-001	8.883056e-002	-7.537843e-004	-4.502799e-002	4.574023e-002	4.136504e-004	2.098661e+000
4.209078798548949e-001	9.087608e-002	-7.307387e-004	-4.079482e-002	4.148220e-002	3.835636e-004	2.098266e+000
4.209178798548949e-001	9.271889e-002	-7.050452e-004	-3.647049e-002	3.713053e-002	3.500117e-004	2.097903e+000
4.209278798548949e-001	9.435473e-002	-6.765821e-004	-3.206487e-002	3.269498e-002	3.132950e-004	2.097574e+000
4.209378798548950e-001	9.577981e-002	-6.452574e-004	-2.758805e-002	2.818554e-002	2.737420e-004	2.097283e+000
4.209478798548950e-001	9.699085e-002	-6.110122e-004	-2.305024e-002	2.361239e-002	2.317069e-004	2.097033e+000
4.209578798548950e-001	9.798504e-002	-5.738239e-004	-1.846181e-002	1.898586e-002	1.875657e-004	2.096825e+000
4.209678798548950e-001	9.876013e-002	-5.337074e-004	-1.383323e-002	1.431644e-002	1.417131e-004	2.096663e+000
4.209778798548950e-001	9.931435e-002	-4.907175e-004	-9.175021e-003	9.614705e-003	9.455907e-005	2.096546e+000
4.209878798548950e-001	9.964649e-002	-4.449483e-004	-4.497767e-003	4.891336e-003	4.652470e-005	2.096478e+000
4.209978798548950e-001	9.975583e-002	-3.965337e-004	1.879511e-004	1.570485e-004	-1.969202e-006	2.096457e+000
4.210178798548950e-001	9.930593e-002	-2.924969e-004	9.542468e-003	-9.301243e-003	-9.856763e-005	2.096559e+000
4.210278798548950e-001	9.874791e-002	-2.373303e-004	1.419025e-002	-1.400378e-002	-1.458124e-004	2.096682e+000
4.210378798548951e-001	9.796952e-002	-1.804220e-004	1.880454e-002	-1.867437e-002	-1.918051e-004	2.096851e+000
4.210478798548951e-001	9.697267e-002	-1.220754e-004	2.337504e-002	-2.330243e-002	-2.361298e-004	2.097065e+000
4.210578798548951e-001	9.575978e-002	-6.261790e-005	2.789163e-002	-2.787751e-002	-2.783938e-004	2.097322e+000
4.210678798548951e-001	9.433373e-002	-2.395239e-006	3.234435e-002	-3.238931e-002	-3.182233e-004	2.097620e+000
4.210778798548951e-001	9.269792e-002	5.823293e-005	3.672341e-002	-3.682768e-002	-3.552667e-004	2.097957e+000
4.210878798548951e-001	9.085621e-002	1.188987e-004	4.101923e-002	-4.118266e-002	-3.891973e-004	2.098329e+000
4.210978798548951e-001	8.881292e-002	1.792314e-004	4.522244e-002	-4.544454e-002	-4.197166e-004	2.098733e+000
4.211078798548951e-001	8.657282e-002	2.388631e-004	4.932392e-002	-4.960383e-002	-4.465565e-004	2.099165e+000
4.211178798548951e-001	8.414110e-002	2.974342e-004	5.331481e-002	-5.365130e-002	-4.694817e-004	2.099622e+000
4.211278798548951e-001	8.152337e-002	3.545986e-004	5.718648e-002	-5.757799e-002	-4.882916e-004	2.100101e+000
4.211378798548952e-001	7.872567e-002	4.100288e-004	6.093062e-002	-6.137526e-002	-5.028223e-004	2.100595e+000
4.211478798548952e-001	7.575434e-002	4.634211e-004	6.453919e-002	-6.503479e-002	-5.129476e-004	2.101102e+000
4.211578798548952e-001	7.261617e-002	5.144990e-004	6.800450e-002	-6.854859e-002	-5.185799e-004	2.101617e+000
4.211678798548952e-001	6.931824e-002	5.630176e-004	7.131912e-002	-7.190902e-002	-5.196715e-004	2.102135e+000
4.211778798548952e-001	6.586798e-002	6.087666e-004	7.447599e-002	-7.510880e-002	-5.162143e-004	2.102653e+000
4.211878798548952e-001	6.227310e-002	6.515726e-004	7.746837e-002	-7.814102e-002	-5.082402e-004	2.103164e+000
4.211978798548952e-001	5.854165e-002	6.913011e-004	8.028988e-002	-8.099918e-002	-4.958207e-004	2.103666e+000
4.212078798548952e-001	5.468190e-002	7.278573e-004	8.293449e-002	-8.367717e-002	-4.790659e-004	2.104153e+000
4.212178798548952e-001	5.070241e-002	7.611868e-004	8.539655e-002	-8.616927e-002	-4.581242e-004	2.104621e+000
4.212278798548952e-001	4.661194e-002	7.912748e-004	8.767077e-002	-8.847020e-002	-4.331803e-004	2.105066e+000
4.212378798548953e-001	4.241949e-002	8.181453e-004	8.975225e-002	-9.057508e-002	-4.044541e-004	2.105485e+000
4.212478798548953e-001	3.813424e-002	8.418589e-004	9.163648e-002	-9.247946e-002	-3.721986e-004	2.105874e+000
4.212578798548953e-001	3.376557e-002	8.625104e-004	9.331934e-002	-9.417935e-002	-3.366976e-004	2.106228e+000
4.212678798548953e-001	2.932300e-002	8.802261e-004	9.479714e-002	-9.567116e-002	-2.982636e-004	2.106546e+000
4.212778798548953e-001	2.481622e-002	8.951594e-004	9.606658e-002	-9.695178e-002	-2.572345e-004	2.106825e+000
4.212878798548953e-001	2.025501e-002	9.074872e-004	9.712479e-002	-9.801851e-002	-2.139717e-004	2.107062e+000
4.212978798548953e-001	1.564930e-002	9.174054e-004	9.796934e-002	-9.886912e-002	-1.688559e-004	2.107255e+000
4.213078798548953e-001	1.100906e-002	9.251237e-004	9.859822e-002	-9.950183e-002	-1.222847e-004	2.107402e+000
4.213178798548953e-001	6.344376e-003	9.308609e-004	9.900986e-002	-9.991530e-002	-7.466861e-005	2.107502e+000
4.213478798548954e-001	-7.694933e-003	9.384034e-004	9.893263e-002	-9.983376e-002	7.022470e-005	2.107515e+000
4.213578798548954e-001	-1.235587e-002	9.384050e-004	9.846886e-002	-9.936603e-002	1.177751e-004	2.107424e+000
4.213678798548954e-001	-1.699044e-002	9.374794e-004	9.778693e-002	-9.867924e-002	1.642507e-004	2.107286e+000
4.213778798548954e-001	-2.158852e-002	9.357942e-004	9.688807e-002	-9.777477e-002	2.092361e-004	2.107102e+000
4.213878798548954e-001	-2.614004e-002	9.334950e-004	9.577397e-002	-9.665449e-002	2.523313e-004	2.106875e+000
4.213978798548954e-001	-3.063500e-002	9.307007e-004	9.444682e-002	-9.532071e-002	2.931528e-004	2.106606e+000
4.214078798548954e-001	-3.506351e-002	9.275015e-004	9.290929e-002	-9.377618e-002	3.313367e-004	2.106297e+000
4.214178798548954e-001	-3.941578e-002	9.239566e-004	9.116453e-002	-9.202413e-002	3.665421e-004	2.105952e+000
4.214278798548954e-001	-4.368217e-002	9.200928e-004	8.921617e-002	-9.006822e-002	3.984541e-004	2.105574e+000
4.214378798548955e-001	-4.785320e-002	9.159048e-004	8.706829e-002	-8.791256e-002	4.267867e-004	2.105165e+000
4.214478798548955e-001	-5.191955e-002	9.113546e-004	8.472549e-002	-8.556169e-002	4.512856e-004	2.104730e+000
4.214578798548955e-001	-5.587211e-002	9.063731e-004	8.219280e-002	-8.302061e-002	4.717304e-004	2.104273e+000
4.214678798548955e-001	-5.970202e-002	9.008617e-004	7.947573e-002	-8.029469e-002	4.879366e-004	2.103797e+000
4.214778798548955e-001	-6.340061e-002	8.946945e-004	7.658022e-002	-7.738978e-002	4.997575e-004	2.103308e+000
4.214878798548955e-001	-6.695952e-002	8.877213e-004	7.351265e-002	-7.431214e-002	5.070858e-004	2.102809e+000
4.214978798548955e-001	-7.037067e-002	8.797714e-004	7.027983e-002	-7.106839e-002	5.098538e-004	2.102304e+000
4.215078798548955e-001	-7.362629e-002	8.706577e-004	6.688897e-002	-6.766557e-002	5.080354e-004	2.101800e+000
4.215178798548955e-001	-7.671891e-002	8.601810e-004	6.334770e-002	-6.411110e-002	5.016451e-004	2.101299e+000
4.215278798548955e-001	-7.964146e-002	8.481350e-004	5.966397e-002	-6.041275e-002	4.907389e-004	2.100807e+000
4.215378798548956e-001	-8.238722e-002	8.343114e-004	5.584612e-002	-5.657866e-002	4.754131e-004	2.100328e+000
4.215478798548956e-001	-8.494984e-002	8.185048e-004	5.190283e-002	-5.261730e-002	4.558040e-004	2.099866e+000
4.215578798548956e-001	-8.732343e-002	8.005184e-004	4.784305e-002	-4.853743e-002	4.320865e-004	2.099426e+000
4.215678798548956e-001	-8.950248e-002	7.801687e-004	4.367606e-002	-4.434815e-002	4.044724e-004	2.099011e+000
4.215778798548956e-001	-9.148195e-002	7.572909e-004	3.941136e-002	-4.005881e-002	3.732086e-004	2.098625e+000
4.215878798548956e-001	-9.325726e-002	7.317427e-004	3.505870e-002	-3.567902e-002	3.385748e-004	2.098273e+000
